688	0.6383 	0.0004 	0.0000 	0.7113 	0.0000 
689	0.6348 	0.0005 	0.0000 	0.6859 	0.0000 
690	0.6320 	0.0007 	0.0000 	0.6548 	0.0000 
691	0.6301 	0.0008 	0.0000 	0.6173 	0.0000 
692	0.6290 	0.0009 	0.0000 	0.5736 	0.0000 
693	0.6288 	0.0010 	0.0000 	0.5242 	0.0000 
694	0.6293 	0.0011 	0.0000 	0.4703 	0.0000 
695	0.6303 	0.0011 	0.0000 	0.4138 	0.0000 
696	0.6314 	0.0011 	0.0000 	0.3568 	0.0000 
697	0.6324 	0.0010 	0.0000 	0.3014 	0.0000 
698	0.6332 	0.0008 	0.0000 	0.2496 	0.0001 
699	0.6335 	0.0007 	0.0000 	0.2029 	0.0001 
700	0.6332 	0.0006 	0.0000 	0.1623 	0.0002 
701	0.6328 	0.0005 	0.0000 	0.1281 	0.0002 
702	0.6318 	0.0004 	0.0000 	0.1000 	0.0003 
703	0.6303 	0.0003 	0.0000 	0.0775 	0.0004 
704	0.6285 	0.0002 	0.0000 	0.0598 	0.0005 
705	0.6264 	0.0002 	0.0000 	0.0461 	0.0006 
706	0.6239 	0.0001 	0.0000 	0.0356 	0.0007 
707	0.6213 	0.0001 	0.0000 	0.0275 	0.0008 
708	0.6185 	0.0001 	0.0000 	0.0214 	0.0009 
709	0.6156 	0.0001 	0.0000 	0.0167 	0.0010 
710	0.6127 	0.0001 	0.0000 	0.0131 	0.0011 
711	0.6097 	0.0000 	0.0000 	0.0104 	0.0012 
712	0.6068 	0.0000 	0.0000 	0.0082 	0.0013 
713	0.6039 	0.0000 	0.0000 	0.0066 	0.0013 
714	0.6013 	0.0000 	0.0000 	0.0053 	0.0014 
715	0.5988 	0.0000 	0.0000 	0.0043 	0.0015 
716	0.5965 	0.0000 	0.0000 	0.0035 	0.0016 
717	0.5944 	0.0000 	0.0000 	0.0029 	0.0017 
718	0.5925 	0.0000 	0.0000 	0.0024 	0.0019 
719	0.5908 	0.0000 	0.0000 	0.0019 	0.0021 
720	0.5891 	0.0000 	0.0000 	0.0016 	0.0024 
721	0.5875 	0.0000 	0.0000 	0.0013 	0.0027 
722	0.5858 	0.0000 	0.0000 	0.0011 	0.0031 
723	0.5840 	0.0001 	0.0000 	0.0009 	0.0036 
724	0.5820 	0.0001 	0.0000 	0.0008 	0.0043 
725	0.5798 	0.0001 	0.0000 	0.0007 	0.0051 
726	0.5773 	0.0001 	0.0000 	0.0005 	0.0062 
727	0.5744 	0.0001 	0.0000 	0.0005 	0.0076 
728	0.5713 	0.0001 	0.0000 	0.0004 	0.0094 
729	0.5679 	0.0002 	0.0000 	0.0003 	0.0117 
730	0.5641 	0.0002 	0.0000 	0.0003 	0.0147 
731	0.5601 	0.0003 	0.0000 	0.0002 	0.0186 
732	0.5559 	0.0004 	0.0000 	0.0002 	0.0237 
733	0.5515 	0.0005 	0.0000 	0.0002 	0.0302 
734	0.5470 	0.0006 	0.0000 	0.0001 	0.0387 
735	0.5425 	0.0007 	0.0000 	0.0001 	0.0495 
736	0.5380 	0.0008 	0.0000 	0.0001 	0.0633 
737	0.5337 	0.0009 	0.0000 	0.0001 	0.0807 
738	0.5295 	0.0011 	0.0000 	0.0001 	0.1025 
739	0.5257 	0.0012 	0.0000 	0.0001 	0.1295 
740	0.5222 	0.0012 	0.0000 	0.0000 	0.1624 
741	0.5191 	0.0012 	0.0000 	0.0000 	0.2019 
742	0.5164 	0.0012 	0.0000 	0.0000 	0.2485 
743	0.5142 	0.0011 	0.0000 	0.0000 	0.3023 
744	0.5123 	0.0010 	0.0000 	0.0000 	0.3629 
745	0.5108 	0.0009 	0.0000 	0.0000 	0.4297 
746	0.5096 	0.0008 	0.0000 	0.0000 	0.5010 
747	0.5085 	0.0006 	0.0000 	0.0000 	0.5750 
